x,y,velocidad,pedal,giro,step,reward_instantaneo,reward_acumulado,jerk_volante
73.01597770637045,818.6429492143012,331.3204040527344,0.33059672,-0.45734507,89,9.464874846734583,753.0846869972296,0.581436
73.6028880847874,827.8306976289258,331.43310546875,1.0,0.281811,90,10.796035126683803,763.8807221239134,0.73915607
74.04004141914213,837.0102671451876,330.8390197753906,0.8086676,0.24255694,91,11.459464775165307,775.3401868990787,0.039254054
74.71482957020051,845.383452972308,302.4119567871094,-1.0,-0.51176417,92,11.211392274156832,786.5515791732356,0.7543211
75.2589015491738,853.0780419470761,277.6968078613281,-0.9958389,0.15823,93,5.363692074104224,791.9152712473399,0.6699942
75.74904174811655,860.1659719238592,255.77484130859375,-1.0,0.02559533,94,10.349204160657136,802.264475407997,0.13263467
76.21516212568102,866.7106534583987,236.20533752441406,-1.0,-0.034663133,95,4.975379606303679,807.2398550143007,0.060258463
76.68549065884254,872.7638675350917,218.572509765625,-1.0,-0.10975042,96,4.801885687033914,812.0417407013346,0.07508729
77.16683779062393,878.3697048121343,202.552734375,-1.0,-0.13907379,97,4.43896826231681,816.4807089636514,0.02932337
77.67725754039081,883.5638526918657,187.88999938964844,-1.0,-0.21095966,98,4.203381633761891,820.6840905974133,0.07188587
78.20931435801474,888.3784002780415,174.3788604736328,-1.0,-0.20668587,99,3.6649972995343783,824.3490878969477,0.004273787
78.7622487900345,892.8401665078566,161.85231018066406,-1.0,-0.22353221,100,3.9440287304208343,828.2931166273686,0.016846344
79.34098028628398,896.9712980455429,150.17298889160156,-1.0,-0.2640649,101,4.558600541757237,832.8517171691258,0.040532693
79.94810852274766,900.790754258533,139.22671508789062,-1.0,-0.30024683,102,4.36333165724504,837.2150488263708,0.036181927
80.58942147883123,904.313908057196,128.9176788330078,-1.0,-0.35505033,103,-1.2052989204656956,836.0097499059051,0.05480349
81.24651571472928,907.558162867397,119.16468811035156,-1.0,-0.30321035,104,3.771707203329947,839.781457109235,0.051839978
81.92198852346733,910.535228280399,109.89840698242188,-1.0,-0.3432479,105,3.681832120902024,843.4632892301371,0.040037543
82.64466758643265,913.2478079408108,101.05908203125,-1.0,-0.524957,106,-1.7701594524449786,841.6931297776921,0.18170911
83.38556222368067,915.7108684903965,92.59485626220703,-1.0,-0.42586833,107,3.4102653252434245,845.1033951029356,0.09908867
84.1723745355658,917.9211192365392,84.46034240722656,-1.0,-0.62751555,108,-2.0039700784780536,843.0994250244576,0.20164722
84.99508581706942,919.8838781202662,76.61554718017578,-1.0,-0.64662313,109,3.0965290980087876,846.1959541224663,0.01910758
85.89601743015518,921.5763874687335,69.0249252319336,-1.0,-1.0,110,-2.2746538794117668,843.9213002430546,0.35337687
86.84899395699384,922.9994572675968,61.656681060791016,-1.0,-1.0,111,-2.7046974704980995,841.2166027725565,0.0
87.84846777752901,924.1870429760427,55.87900161743164,-0.80044687,-1.0,112,2.307742287530673,843.5243450600872,0.0
88.87187282374406,925.1434283925714,50.42610549926758,-0.7697856,-1.0,113,-2.9341120332425907,840.5902330268445,0.0
89.9602783392716,925.9369793365005,48.491207122802734,-0.2652996,-1.0,114,2.049653425404148,842.6398864522487,0.0
91.1046317510983,926.5794002282025,47.24441909790039,-0.16560575,-1.0,115,-2.951671010062265,839.6882154421864,0.0
92.41307397523526,927.1219300278848,50.99256896972656,0.73102075,-1.0,116,2.339659843694367,842.0278752858808,0.0
93.86472218697273,927.540925630308,54.39265060424805,0.6675378,-1.0,117,-2.417369560879851,839.610505725001,0.0
95.75098922920078,927.9014800490382,69.13502502441406,0.66492194,-1.0,118,-1.6563004707113558,837.9542052542896,0.0
98.14040793865863,928.1667494974216,86.54754638671875,1.0,-1.0,119,4.525678138627032,842.4798833929167,0.0
100.91488913904189,928.4296495151045,100.32872772216797,1.0,-0.22594933,120,5.3471189815647335,847.8270023744815,0.77405065
103.64260956118734,928.7977251323326,99.08792114257812,-0.10743687,0.55244786,121,0.3428509296193526,848.1698533041008,0.7783972
106.32994654173018,929.2454034838952,98.07734680175781,-0.08026955,0.42868346,122,5.3567907818997496,853.5266440860006,0.123764396
108.87242270682164,929.8437853052015,94.02994537353516,-0.46176168,0.8907443,123,0.22069005129267896,853.7473341372933,0.46206087
111.30279111148378,930.5377212933665,90.9898681640625,-0.34438524,0.6213859,124,5.347644357108267,859.0949784944015,0.26935846
113.56732683663853,931.3776712591522,86.95053100585938,-0.47974113,0.9872588,125,0.1817778533677807,859.2767563477693,0.36587292
115.65137298839568,932.345417886787,82.7199935913086,-0.51542974,0.9852669,126,4.956372278202767,864.2331286259721,0.001991868
117.54918508382396,933.4279998316041,78.65546417236328,-0.5047231,1.0,127,-0.21865930504999187,864.0144693209221,0.014733076
119.24662987649275,934.6032902973143,74.32606506347656,-0.5508967,1.0,128,4.303148121591143,868.3176174425132,0.0
120.73814097795902,935.8515139613146,70.01669311523438,-0.5595218,1.0,129,-0.8354902415711443,867.482127200942,0.0
122.03225084704869,937.162824578363,66.32462310791016,-0.48458174,1.0,130,3.88535316795624,871.3674803688983,0.0
123.11847631614296,938.509603623658,62.2883186340332,-0.54113615,1.0,131,-1.2457355022877734,870.1217448666106,0.0
124.008391441533,939.8856612080189,58.99480056762695,-0.4443684,1.0,132,-1.4148345848205306,868.7069102817901,0.0
124.83965889226835,941.4921864773017,65.1185073852539,0.30455238,1.0,133,3.9958026948642695,872.7027129766544,0.0
125.48678345284061,943.1199058241641,63.059017181396484,-0.26446655,1.0,134,-1.0112792666121373,871.6914337100422,0.0
126.04268056490223,944.9986076977231,70.53191375732422,0.39620325,1.0,135,4.464432713669087,876.1558664237114,0.0
126.47886026645766,947.1141700048847,77.76213836669922,0.43095255,1.0,136,-0.12109144966664351,876.0347749740447,0.0
126.79197443961205,949.5740684011511,89.27085876464844,0.7504654,1.0,137,5.5511137993387205,881.5858887733834,0.0
126.9229873567548,952.1245966133146,91.94007110595703,0.21818927,1.0,138,0.7639784849452329,882.3498672583287,0.0
126.86832636232948,954.9740606848405,102.59957885742188,0.82900155,1.0,139,6.3660218366048476,888.7158890949336,0.0
126.6029411915292,958.010599069054,109.7320785522461,0.6336113,1.0,140,1.347737034257873,890.0636261291914,0.0
126.09898241975964,961.2909939461364,119.47968292236328,0.9176134,1.0,141,6.405186414348446,896.4688125435399,0.0
125.33138743705996,964.7958325939242,129.1647491455078,1.0,1.0,142,6.381456548324125,902.850269091864,0.0
124.54436373110632,968.5477417334974,138.0083770751953,1.0,-0.14339994,143,6.305242151701638,909.1555112435657,1.1434
123.6145178357203,972.5001752357376,146.1721649169922,1.0,0.40088695,144,1.336941507994158,910.4924527515599,0.5442869
122.61787641178535,976.6536301225592,153.76881408691406,1.0,0.0743026,145,6.322599617206628,916.8150523687665,0.32658434
121.53994826055028,980.990595341969,160.88092041015625,1.0,0.13676031,146,6.337561952893095,923.1526143216596,0.06245771
120.36735113758438,985.4952360935202,167.5712890625,1.0,0.18765403,147,6.331586821531805,929.4842011431914,0.050893724
119.09079235454837,990.1537486602986,173.88909912109375,1.0,0.21847256,148,6.338227490964875,935.8224286341563,0.030818522
117.70749952369216,994.9549423037367,179.87380981445312,1.0,0.22344173,149,6.327684070118876,942.1501127042751,0.0049691796
116.22540285342201,999.8916460605504,185.55775451660156,1.0,0.19102459,150,6.321587378456531,948.4717000827317,0.03241715
114.66519525231688,1004.9616752913553,190.9678497314453,1.0,0.11799353,151,6.314045262303004,954.7857453450347,0.07303105
113.05581410495104,1010.1665040611398,196.1268310546875,1.0,0.023155198,152,6.291708873101614,961.0774542181363,0.094838336
111.42398857061687,1015.5076243428425,201.05418395996094,1.0,-0.057788104,153,6.2863419750979554,967.3637961932342,0.0809433
109.79840558549515,1020.9873319179088,205.76673889160156,1.0,-0.13925166,154,6.238083980546517,973.6018801737807,0.08146356
108.20028650902984,1026.6055475114533,210.27923583984375,1.0,-0.1924449,155,11.254619099758404,984.8564992735392,0.05319324
106.64856932899636,1032.3612892330482,214.6046600341797,1.0,-0.23557018,156,6.252617976016737,991.1091172495559,0.04312527
105.16345124433516,1038.2535266029397,218.75454711914062,1.0,-0.2798794,157,6.248164584647069,997.3572818342029,0.044309214
103.76031468514948,1044.2795262302516,222.7392578125,1.0,-0.30816495,158,6.231172713086121,1003.5884545472891,0.028285563
102.45771529756931,1050.4368073933956,226.56809997558594,1.0,-0.34396034,159,11.223130020635402,1014.8115845679245,0.03579539
101.27418541043684,1056.722168762175,230.24951171875,1.0,-0.37805057,160,6.25734946694961,1021.068934034874,0.03409022
100.22348088578242,1063.1308068525523,233.79116821289062,1.0,-0.3981694,161,6.259824999528213,1027.3287590344023,0.020118833
99.31593864256664,1069.6568989913847,237.2001495361328,1.0,-0.40905595,162,6.260033398992135,1033.5887924333945,0.01088655
98.55911726774426,1076.2939688073268,240.48289489746094,1.0,-0.41310203,163,11.283227116130004,1044.8720195495246,0.0040460825
97.96016173696334,1083.0353405754822,243.6453857421875,1.0,-0.41669542,164,6.292508060584456,1051.164527610109,0.0035933852
97.52736314129815,1089.8742481366758,246.6931915283203,1.0,-0.4236775,165,11.280941848715294,1062.4454694588242,0.006982088
97.26345604350016,1096.8034305528668,249.6314239501953,1.0,-0.4177755,166,6.32418886147897,1068.769658320303,0.0059019923
97.16460696960837,1103.8156478867697,252.46490478515625,1.0,-0.3973509,167,6.327541274795709,1075.0971995950988,0.020424604
97.21409708285834,1110.904311799068,255.1981201171875,1.0,-0.3483795,168,11.336604695376161,1086.4338042904749,0.048971415
97.37018032638997,1118.0647015635643,257.83526611328125,1.0,-0.24416097,169,6.3496453650109,1092.7834496554858,0.10421853
97.56365809748516,1125.2949014119897,260.38037109375,1.0,-0.08150528,170,11.338958520014355,1104.1224081755001,0.16265568
97.79190577618498,1132.592363232487,262.83709716796875,1.0,-0.07399794,171,6.405616034089114,1110.5280242095891,0.0075073466
98.05164270928104,1139.9546992411397,265.208984375,1.0,-0.065344155,172,11.386470455263481,1121.9144946648526,0.008653782
98.34727270057813,1147.3793537257902,267.4993591308594,1.0,-0.07389061,173,6.43625263227674,1128.3507472971294,0.008546457
98.67933699619057,1154.8639743306815,269.7113952636719,1.0,-0.0738457,174,11.186167722220473,1139.5369150193499,4.49121e-05
99.0535392047301,1162.4060325939408,271.84808349609375,1.0,-0.08496049,175,6.254339935689635,1145.7912549550394,0.011114791
99.46838764653762,1170.0033895585318,273.91229248046875,1.0,-0.080506176,176,11.167199526453135,1156.9584544814925,0.0044543147
99.91765624122738,1177.6542845158062,275.90667724609375,1.0,-0.06623743,177,6.2217474114179545,1163.1802018929104,0.014268748
100.42127524475099,1185.3554422290292,277.8338623046875,1.0,-0.10706159,178,11.099152752152575,1174.279354645063,0.04082416
100.98897706301531,1193.1040149916732,279.6962890625,1.0,-0.12583193,179,6.195112817226787,1180.4744674622898,0.018770345
101.62564022903742,1200.8973947024283,281.4963073730469,1.0,-0.13427767,180,11.175394766528541,1191.6498622288184,0.00844574
102.33167060638203,1208.733323275995,283.2361755371094,1.0,-0.13350198,181,6.178432082450841,1197.8282943112692,0.00077569485
103.11662931281911,1216.6086902141092,284.91802978515625,1.0,-0.15137923,182,11.148939303939851,1208.9772336152091,0.01787725
103.98163316387038,1224.5211033916273,286.5439758300781,1.0,-0.15201533,183,6.065567272779058,1215.0428008879883,0.00063610077
104.94087854103206,1232.466629548714,288.1159362792969,1.0,-0.17889436,184,11.08584634987659,1226.128647237865,0.026879027
105.99197677276696,1240.4431125370063,289.63580322265625,1.0,-0.17246586,185,10.995165525669588,1237.1238127635345,0.006428495
107.13933149599272,1248.447561260182,291.10540771484375,1.0,-0.17967597,186,5.97795708525959,1243.101769848794,0.0072101057
108.39937624851318,1256.4750051835722,292.5264587402344,1.0,-0.21056946,187,10.937566707052675,1254.0393365558466,0.03089349
109.78031305995583,1264.5212712152202,293.9006652832031,1.0,-0.22508852,188,10.875326611142892,1264.9146631669894,0.014519066
111.2928168937486,1272.5814100274852,295.2296447753906,1.0,-0.24443597,189,5.945095178870151,1270.8597583458595,0.019347444
112.96100256358966,1280.6472336813226,296.5149230957031,1.0,-0.28997046,190,10.891886421732895,1281.7516447675923,0.04553449
114.8059953060255,1288.7098867054249,297.7580261230469,1.0,-0.3296735,191,5.817709073507888,1287.5693538411,0.03970304
116.85529428162918,1296.7575150624064,298.9603271484375,1.0,-0.3820001,192,10.786586688370353,1298.3559405294704,0.05232659
119.13513035574468,1304.7764834844538,300.12322998046875,1.0,-0.43239522,193,10.754212482857236,1309.1101530123276,0.05039513
121.67702350745371,1312.7490764870001,301.2480773925781,1.0,-0.49408174,194,10.685474277768044,1319.7956272900956,0.061686516
124.51328797245256,1320.6538722875925,302.33612060546875,1.0,-0.5589923,195,5.704629347856657,1325.5002566379521,0.06491059
127.64458666386066,1328.4780063840665,303.38861083984375,1.0,-0.56342256,196,10.64172596524469,1336.1419826031968,0.0044302344
131.03730998262395,1336.2232648003428,304.4067687988281,1.0,-0.5001861,197,10.548477329810092,1346.6904599330069,0.063236475
134.66335569413033,1343.8923470134719,305.3916931152344,1.0,-0.44711667,198,5.649276609403005,1352.3397365424098,0.053069413
138.5043527815204,1351.4857326348108,306.344482421875,1.0,-0.41305542,199,10.677202797753667,1363.0169393401634,0.034061253
142.54692024358474,1359.0028351311537,307.2662353515625,1.0,-0.38881874,200,10.666985050676795,1373.6839243908403,0.02423668
146.78359815089854,1366.44079212278,308.1579895019531,1.0,-0.3766238,201,5.68378672457603,1379.3677111154163,0.0121949315
151.21952332557268,1373.7896736936061,309.0207214355469,1.0,-0.39091027,202,10.66983707213669,1390.037548187553,0.0142864585
155.8666026833285,1381.0344454163508,309.8553771972656,1.0,-0.42051786,203,10.622885678753898,1400.660433866307,0.029607594
160.75545048153845,1388.1455543516217,310.66290283203125,1.0,-0.49235195,204,10.544371418135368,1411.2048052844423,0.07183409
165.9087040657094,1395.0944903534605,311.4441833496094,1.0,-0.55125403,205,5.630281255336748,1416.835086539779,0.058902085
171.31830867612473,1401.8726660830368,312.2001037597656,1.0,-0.5455477,206,10.639098203878946,1427.474184743658,0.0057063103
176.96643661840392,1408.4801550811176,312.93145751953125,1.0,-0.51767486,207,10.654933549395926,1438.129118293054,0.02787286
182.83662786012636,1414.917797102782,313.63909912109375,1.0,-0.49177194,208,5.6573023676550065,1443.7864206607092,0.025902927
188.91506162363652,1421.185712907787,314.3237609863281,1.0,-0.47103435,209,10.576165421027845,1454.362586081737,0.020737588
195.19066713522614,1427.2826441210811,314.9862060546875,1.0,-0.4561931,210,10.548941162508502,1464.9115272442455,0.0148412585
201.65372991766375,1433.206873665643,315.6271667480469,1.0,-0.44422394,211,10.519891124976201,1475.4314183692218,0.011969149
208.29702376986455,1438.9546280676552,316.247314453125,1.0,-0.43840098,212,5.509958524099864,1480.9413768933216,0.0058229566
215.11255738036587,1444.5234414594017,316.847412109375,1.0,-0.4304961,213,10.552119260643527,1491.4934961539652,0.007904887
222.06732991124906,1449.9436337944398,317.42803955078125,1.0,-0.35173458,214,10.577766131712533,1502.0712622856777,0.07876152
229.15589365395363,1455.2138396554976,317.9898681640625,1.0,-0.34626424,215,10.52982488712187,1512.6010871727995,0.0054703355
236.38285301006482,1460.3188244864623,318.53350830078125,1.0,-0.37058347,216,5.446193211201949,1518.0472803840014,0.024319232
243.74574635249152,1465.2520171591825,319.05950927734375,1.0,-0.37584293,217,10.555380584396055,1528.6026609683975,0.0052594543
251.23041678119438,1470.0247629463963,319.5684814453125,1.0,-0.34468186,218,10.496359757665711,1539.0990207260631,0.03116107
258.82784120617964,1474.6422948987968,320.06097412109375,1.0,-0.32751295,219,10.484830665772906,1549.583851391836,0.01716891
266.5394236195142,1479.0930830870263,320.53753662109375,1.0,-0.34435856,220,10.405762811438423,1559.9896142032746,0.016845614
274.36670099604584,1483.3639188812685,320.99871826171875,1.0,-0.36391622,221,5.472441844800733,1565.4620560480753,0.019557655
282.30972843883364,1487.44262277537,321.4449462890625,1.0,-0.38087195,222,10.46325051121274,1575.925306559288,0.016955733
290.36461216741935,1491.3234340882839,321.8767395019531,1.0,-0.38527083,223,10.524564939365007,1586.449871498653,0.0043988824
298.5267660428961,1495.0015812018717,322.2945556640625,1.0,-0.38792986,224,10.491677235837393,1596.9415487344904,0.0026590228
306.7937251721785,1498.4668567374076,322.6988830566406,1.0,-0.4007308,225,5.5177026959019635,1602.4592514303924,0.012800932
315.1672335418338,1501.6964163958116,323.0901184082031,1.0,-0.4361996,226,10.42767084999601,1612.8869222803885,0.035468817
323.643488143439,1504.6776385382236,323.4687194824219,1.0,-0.45245105,227,10.420950371711859,1623.3078726521003,0.016251445
332.2069540251797,1507.431656436129,323.8350830078125,1.0,-0.40897918,228,10.410976867064138,1633.7188495191645,0.043471873
340.8379399078846,1510.0008806942355,324.1896057128906,1.0,-0.32996356,229,10.380923333602158,1644.0997728527666,0.07901561
349.5216594485376,1512.421530499457,324.5326232910156,1.0,-0.2638411,230,5.336405804678128,1649.4361786574448,0.06612247
358.25272546970956,1514.702179459398,324.8645935058594,1.0,-0.24692471,231,10.382334763083595,1659.8185134205285,0.01691638
367.0272711728408,1516.8472536958916,325.1858215332031,1.0,-0.2375245,232,10.352346595752175,1670.1708600162806,0.009400219
375.8422139328185,1518.858931938037,325.4966735839844,1.0,-0.23220265,233,10.316261047182149,1680.4871210634628,0.0053218454
