Time,Speed,Throttle,Brake,Next_Speed,Delta_Speed
0.0,315.825,100.0,0.0,316.762498944,0.9374989440000263
0.1,316.762498944,100.0,0.0,317.699999744,0.9375008000000093
0.2,317.699999744,100.0,0.0,318.37777724049386,0.6777774964938317
0.30000000000000004,318.37777724049386,100.0,0.0,318.9333322666667,0.5555550261728399
0.4,318.9333322666667,100.0,0.0,319.48888782222224,0.5555555555555429
0.5,319.48888782222224,100.0,0.0,320.02499998254547,0.5361121603232277
0.6000000000000001,320.02499998254547,100.0,0.0,320.33749976436366,0.3124997818181896
0.7000000000000001,320.33749976436366,100.0,0.0,320.6499995461818,0.31249978181813276
0.8,320.6499995461818,100.0,0.0,320.96249984,0.31250029381823197
0.9,320.96249984,100.0,0.0,321.275,0.3125001599999564
1.0,321.275,100.0,0.0,321.5875,0.3125
1.1,321.5875,100.0,0.0,321.9,0.3125
1.2000000000000002,321.9,100.0,0.0,322.84999999999997,0.9499999999999886
1.3,322.84999999999997,100.0,0.0,324.1,1.2500000000000568
1.4000000000000001,324.1,100.0,0.0,325.35,1.25
1.5,325.35,100.0,0.0,326.14999983542856,0.7999998354285367
1.6,326.14999983542856,100.0,0.0,326.4624994925714,0.3124996571428369
1.7000000000000002,326.4624994925714,100.0,0.0,326.77499925544555,0.31249976287415393
1.8,326.77499925544555,100.0,0.0,327.116666540113,0.34166728466743734
1.9000000000000001,327.116666540113,100.0,0.0,327.53333275480225,0.4166662146892577
2.0,327.53333275480225,100.0,0.0,327.9499989694915,0.4166662146892577
2.1,327.9499989694915,100.0,0.0,329.1,1.1500010305085198
2.2,329.1,100.0,0.0,330.11666657134754,1.016666571347514
2.3000000000000003,330.11666657134754,100.0,0.0,330.53333289758865,0.41666632624111344
2.4000000000000004,330.53333289758865,100.0,0.0,330.9499992238298,0.4166663262411703
2.5,330.9499992238298,100.0,0.0,331.3674322975929,0.4174330737631067
2.6,331.3674322975929,100.0,0.0,331.784968999403,0.41753670181009284
2.7,331.784968999403,100.0,0.0,332.2025057012131,0.41753670181009284
2.8000000000000003,332.2025057012131,100.0,0.0,332.62004240302326,0.4175367018101497
2.9000000000000004,332.62004240302326,100.0,0.0,333.0281249935018,0.408082590478557
3.0,333.0281249935018,100.0,0.0,333.34062492129965,0.3124999277978304
3.1,333.34062492129965,100.0,0.0,333.6531248490975,0.3124999277978304
3.2,333.6531248490975,100.0,0.0,333.9656249488372,0.31250009973973647
3.3000000000000003,333.9656249488372,100.0,0.0,334.5527950310559,0.5871700822186767
3.4000000000000004,334.5527950310559,100.0,0.0,335.0,0.44720496894410644
3.5,335.0,100.0,0.0,335.0,0.0
3.6,335.0,100.0,0.0,335.56666541609195,0.5666654160919506
3.7,335.56666541609195,100.0,0.0,336.39999876129036,0.8333333451984117
3.8000000000000003,336.39999876129036,100.0,0.0,337.0,0.6000012387096376
3.9000000000000004,337.0,100.0,0.0,337.0,0.0
4.0,337.0,100.0,0.0,337.0,0.0
4.1000000000000005,337.0,100.0,0.0,337.0,0.0
4.2,337.0,100.0,0.0,337.23333333333335,0.2333333333333485
4.3,337.23333333333335,100.0,0.0,338.06666666666666,0.8333333333333144
4.4,338.06666666666666,100.0,0.0,338.9,0.8333333333333144
4.5,338.9,100.0,0.0,339.44,0.5400000000000205
4.6000000000000005,339.44,100.0,0.0,339.94,0.5
4.7,339.94,100.0,0.0,340.0,0.060000000000002274
4.800000000000001,340.0,100.0,0.0,340.0999996631579,0.09999966315791653
4.9,340.0999996631579,100.0,0.0,340.45714220698414,0.3571425438262281
5.0,340.45714220698414,100.0,0.0,340.8142855720635,0.3571433650793665
5.1000000000000005,340.8142855720635,100.0,0.0,341.0,0.18571442793648885
5.2,341.0,100.0,0.0,341.0,0.0
5.300000000000001,341.0,100.0,0.0,341.0,0.0
5.4,341.0,100.0,0.0,341.0,0.0
5.5,341.0,100.0,0.0,341.04,0.040000000000020464
5.6000000000000005,341.04,100.0,0.0,341.54,0.5
5.7,341.54,100.0,0.0,342.02222222222224,0.48222222222221944
5.800000000000001,342.02222222222224,100.0,0.0,342.3,0.27777777777777146
5.9,342.3,100.0,0.0,342.5777777777778,0.27777777777777146
6.0,342.5777777777778,100.0,0.0,342.85555555555555,0.27777777777777146
6.1000000000000005,342.85555555555555,100.0,0.0,343.0,0.1444444444444457
6.2,343.0,100.0,0.0,343.0,0.0
6.300000000000001,343.0,100.0,0.0,343.0,0.0
6.4,343.0,100.0,0.0,343.0,0.0
6.5,343.0,100.0,0.0,343.0,0.0
6.6000000000000005,343.0,100.0,0.0,343.0,0.0
6.7,343.0,100.0,0.0,343.0,0.0
6.800000000000001,343.0,100.0,0.0,343.0,0.0
6.9,343.0,100.0,0.0,342.82857158166115,-0.1714284183388486
7.0,342.82857158166115,100.0,0.0,342.47142904345515,-0.3571425382060056
7.1000000000000005,342.47142904345515,100.0,0.0,342.11428605186813,-0.35714299158701124
7.2,342.11428605186813,100.0,0.0,342.0,-0.11428605186813456
7.300000000000001,342.0,100.0,0.0,342.0,0.0
7.4,342.0,100.0,0.0,342.0,0.0
7.5,342.0,100.0,0.0,342.0,0.0
7.6000000000000005,342.0,100.0,0.0,342.0,0.0
7.7,342.0,100.0,0.0,342.0,0.0
7.800000000000001,342.0,100.0,0.0,342.0,0.0
7.9,342.0,100.0,0.0,341.78000048,-0.21999951999998757
8.0,341.78000048,90.1000216,0.0,341.53000048,-0.25
8.1,341.53000048,78.85002160000003,0.0,341.28000048,-0.25
8.200000000000001,341.28000048,67.60002159999988,0.0,341.0300000886154,-0.25000039138461716
8.3,341.0300000886154,56.35000398769217,0.8153846153846342,331.76,-9.270000088615404
8.4,331.76,30.799999999999915,1.0,321.26000000000005,-10.499999999999943
8.5,321.26000000000005,3.3000000000001233,1.0,305.9750114587235,-15.284988541276562
