Time,Speed,Throttle,Brake,Next_Speed,Delta_Speed
0.0,314.7285705142857,100.0,0.0,315.4428567422151,0.7142862279293922
0.1,315.4428567422151,100.0,0.0,316.0612813698218,0.6184246276067142
0.2,316.0612813698218,100.0,0.0,316.33983305082995,0.278551681008139
0.30000000000000004,316.33983305082995,100.0,0.0,316.6183847318381,0.278551681008139
0.4,316.6183847318381,100.0,0.0,316.89693641284623,0.278551681008139
0.5,316.89693641284623,100.0,0.0,317.0,0.10306358715376973
0.6000000000000001,317.0,100.0,0.0,317.02500004752477,0.025000047524770252
0.7000000000000001,317.02500004752477,100.0,0.0,317.8583349333333,0.8333348858085401
0.8,317.8583349333333,100.0,0.0,318.6916682666666,0.8333333333333144
0.9,318.6916682666666,100.0,0.0,319.5250016,0.8333333333333712
1.0,319.5250016,100.0,0.0,320.215,0.689998399999979
1.1,320.215,100.0,0.0,320.715,0.5
1.2000000000000002,320.715,100.0,0.0,321.1535717925926,0.4385717925925974
1.3,321.1535717925926,100.0,0.0,321.51071475778895,0.357142965196374
1.4000000000000001,321.51071475778895,100.0,0.0,321.86785727035175,0.3571425125628025
1.5,321.86785727035175,100.0,0.0,322.2625007910615,0.3946435207097352
1.6,322.2625007910615,100.0,0.0,322.67916701080077,0.41666621973928386
1.7000000000000002,322.67916701080077,100.0,0.0,323.19166756422766,0.5125005534268894
1.8,323.19166756422766,100.0,0.0,324.02500094070353,0.8333333764758777
1.9000000000000001,324.02500094070353,100.0,0.0,324.85833347001676,0.8333325293132248
2.0,324.85833347001676,100.0,0.0,325.69166666666666,0.8333331966499031
2.1,325.69166666666666,100.0,0.0,326.525,0.8333333333333144
2.2,326.525,100.0,0.0,327.0,0.47500000000002274
2.3000000000000003,327.0,100.0,0.0,327.0,0.0
2.4000000000000004,327.0,100.0,0.0,327.0,0.0
2.5,327.0,100.0,0.0,327.59062584000003,0.5906258400000297
2.6,327.59062584000003,100.0,0.0,328.52812717333336,0.93750133333333
2.7,328.52812717333336,100.0,0.0,329.46562597714285,0.9374988038094898
2.8000000000000003,329.46562597714285,100.0,0.0,330.0,0.5343740228571505
2.9000000000000004,330.0,100.0,0.0,330.0,0.0
3.0,330.0,100.0,0.0,330.35833333333335,0.3583333333333485
3.1,330.35833333333335,100.0,0.0,331.19166666666666,0.8333333333333144
3.2,331.19166666666666,100.0,0.0,332.0,0.8083333333333371
3.3000000000000003,332.0,100.0,0.0,332.0,0.0
3.4000000000000004,332.0,100.0,0.0,332.0,0.0
3.5,332.0,100.0,0.0,332.0,0.0
3.6,332.0,100.0,0.0,333.02500066262627,1.0250006626262689
3.7,333.02500066262627,100.0,0.0,334.0,0.9749993373737311
3.8000000000000003,334.0,100.0,0.0,334.0,0.0
3.9000000000000004,334.0,100.0,0.0,334.0,0.0
4.0,334.0,100.0,0.0,334.00909089442325,0.009090894423252394
4.1000000000000005,334.00909089442325,100.0,0.0,334.4636356155844,0.45454472116114175
4.2,334.4636356155844,100.0,0.0,334.918181171113,0.4545455555286253
4.3,334.918181171113,100.0,0.0,335.3727268975361,0.45454572642307767
4.4,335.3727268975361,100.0,0.0,335.82727262395923,0.4545457264231345
4.5,335.82727262395923,100.0,0.0,336.0,0.17272737604076838
4.6000000000000005,336.0,100.0,0.0,336.0,0.0
4.7,336.0,100.0,0.0,336.51666720000003,0.516667200000029
4.800000000000001,336.51666720000003,100.0,0.0,337.35000053333334,0.8333333333333144
4.9,337.35000053333334,100.0,0.0,338.0,0.6499994666666566
5.0,338.0,100.0,0.0,338.0,0.0
5.1000000000000005,338.0,100.0,0.0,338.25833262487566,0.25833262487566344
5.2,338.25833262487566,100.0,0.0,338.67499968955224,0.4166670646765738
5.300000000000001,338.67499968955224,100.0,0.0,339.0,0.3250003104477628
5.4,339.0,100.0,0.0,339.0,0.0
5.5,339.0,100.0,0.0,339.0,0.0
5.6000000000000005,339.0,100.0,0.0,339.0,0.0
5.7,339.0,100.0,0.0,339.2583333333333,0.25833333333332575
5.800000000000001,339.2583333333333,100.0,0.0,339.675,0.4166666666666856
5.9,339.675,100.0,0.0,340.0,0.32499999999998863
6.0,340.0,100.0,0.0,340.0,0.0
6.1000000000000005,340.0,100.0,0.0,340.0,0.0
6.2,340.0,100.0,0.0,340.0,0.0
6.300000000000001,340.0,100.0,0.0,340.0,0.0
6.4,340.0,100.0,0.0,340.0,0.0
6.5,340.0,100.0,0.0,340.2583333333333,0.25833333333332575
6.6000000000000005,340.2583333333333,100.0,0.0,340.675,0.4166666666666856
6.7,340.675,100.0,0.0,341.0,0.32499999999998863
6.800000000000001,341.0,100.0,0.0,341.0,0.0
6.9,341.0,100.0,0.0,341.0,0.0
7.0,341.0,100.0,0.0,341.0,0.0
7.1000000000000005,341.0,100.0,0.0,341.0,0.0
7.2,341.0,100.0,0.0,341.0,0.0
7.300000000000001,341.0,100.0,0.0,341.0,0.0
7.4,341.0,100.0,0.0,340.48124941886795,-0.5187505811320534
7.5,340.48124941886795,100.0,0.0,340.0,-0.4812494188679466
7.6000000000000005,340.0,100.0,0.0,340.0,0.0
7.7,340.0,100.0,0.0,340.0,0.0
7.800000000000001,340.0,100.0,0.0,339.585,-0.41500000000002046
7.9,339.585,100.0,0.0,339.085,-0.5
8.0,339.085,100.0,0.0,339.0,-0.08499999999997954
8.1,339.0,100.0,0.0,339.0,0.0
8.200000000000001,339.0,86.91874999999918,0.14375000000000904,339.0,0.0
8.3,339.0,30.04374999999942,0.7687500000000063,332.69998530502795,-6.300014694972049
8.4,332.69998530502795,6.164993387262582,1.0,322.69999603128497,-9.999989273742983
8.5,322.69999603128497,1.6649982140782464,1.0,306.9250000000001,-15.774996031284843
8.6,306.9250000000001,0.0,1.0,287.7583333333331,-19.166666666667027
8.700000000000001,287.7583333333331,0.0,1.0,270.22083333333313,-17.537499999999966
8.8,270.22083333333313,0.0,1.0,258.1374999999999,-12.083333333333258
8.9,258.1374999999999,0.0,1.0,246.0541666666666,-12.083333333333286
9.0,246.0541666666666,0.0,1.0,234.14375000000007,-11.91041666666652
9.1,234.14375000000007,0.0,1.0,222.26874999999987,-11.875000000000199
9.200000000000001,222.26874999999987,0.0,1.0,210.3937499999999,-11.874999999999972
9.3,210.3937499999999,0.0,1.0,200.01499999999996,-10.37874999999994
9.4,200.01499999999996,0.0,1.0,190.51500000000004,-9.499999999999915
9.5,190.51500000000004,0.0,1.0,181.3299999999999,-9.185000000000144
9.600000000000001,181.3299999999999,0.0,1.0,172.32998348799995,-9.000016511999945
9.700000000000001,172.32998348799995,0.0,1.0,164.12967814239843,-8.200305345601521
9.8,164.12967814239843,0.0,1.0,156.39900852715797,-7.730669615240458
9.9,156.39900852715797,0.0,1.0,148.6683389119175,-7.730669615240487
10.0,148.6683389119175,0.0,1.0,140.93765911519336,-7.730679796724132
10.100000000000001,140.93765911519336,0.0,1.0,134.589998429928,-6.347660685265367
10.200000000000001,134.589998429928,0.0,1.0,129.08999780721305,-5.500000622714936
10.3,129.08999780721305,0.0,1.0,123.45714627537684,-5.632851531836209
10.4,123.45714627537684,0.0,1.0,117.74286607437189,-5.714280201004954
10.5,117.74286607437189,0.0,1.0,112.0285738666666,-5.7142922077052845
10.600000000000001,112.0285738666666,0.0,1.0,106.55834049971983,-5.470233366946772
10.700000000000001,106.55834049971983,0.0,1.0,101.14167165179062,-5.416668847929216
10.8,101.14167165179062,0.0,1.0,96.68750211764706,-4.45416953414356
10.9,96.68750211764706,0.0,1.0,93.56250497777779,-3.124997139869265
11.0,93.56250497777779,0.0,1.0,90.43750053333329,-3.1250044444444995
11.100000000000001,90.43750053333329,0.0,1.0,87.33999976402234,-3.0975007693109546
11.200000000000001,87.33999976402234,0.0,1.0,84.33999869139663,-3.0000010726257074
11.3,84.33999869139663,0.0,1.0,81.81666666666666,-2.5233320247299673
11.4,81.81666666666666,0.0,0.0,80.98333333333333,-0.8333333333333286
11.5,80.98333333333333,0.0,0.0,80.14999999999999,-0.8333333333333428
11.600000000000001,80.14999999999999,0.0,0.0,78.63333270407672,-1.5166672959232699
11.700000000000001,78.63333270407672,3.0750014158273804,0.0,76.9666660541254,-1.666666649951324
11.8,76.9666660541254,6.825001378217847,0.0,76.15000009696969,-0.8166659571557062
11.9,76.15000009696969,11.100001357575744,0.0,76.50714303141278,0.35714293444308964
12.0,76.50714303141278,16.10000243977898,0.0,76.86428576227308,0.35714273086030346
12.100000000000001,76.86428576227308,21.10000067182327,0.0,76.65555525079364,-0.20873051147944466
12.200000000000001,76.65555525079364,19.03888538412692,0.0,76.09999981336287,-0.555555437430769
