Time,Speed,Throttle,Brake,Next_Speed,Delta_Speed
0.0,307.05500032,92.0,0.0,307.55500053735847,0.5000002173584903
0.1,307.55500053735847,92.0,0.0,308.0687499564356,0.5137494190771577
0.2,308.0687499564356,91.93125004356436,0.0,308.6937496,0.6249996435643652
0.30000000000000004,308.6937496,91.3062504,0.0,309.3187496,0.625
0.4,309.3187496,90.6812504,0.0,309.9437498105263,0.6250002105263093
0.5,309.9437498105263,90.05625018947369,0.0,310.3791671188406,0.4354173083142996
0.6000000000000001,310.3791671188406,89.24166576231883,0.0,310.79583382953587,0.4166667106952673
0.7000000000000001,310.79583382953587,88.40833234092827,0.0,311.0,0.2041661704641342
0.8,311.0,87.23499908770187,0.0,311.0,0.0
0.9,311.0,85.73499729888198,0.0,311.0,0.0
1.0,311.0,84.3625002893617,0.0,311.0,0.0
1.1,311.0,83.1125008,0.0,311.0,0.0
1.2000000000000002,311.0,81.8625008,0.0,311.0,0.0
1.3,311.0,80.61250066440678,0.0,311.0,0.0
1.4000000000000001,311.0,80.21338900240114,0.0,311.0,0.0
1.5,311.0,80.63179881103083,0.0,311.0,0.0
1.6,311.0,81.06,0.0,311.0,0.0
1.7000000000000002,311.0,81.56,0.0,311.0,0.0
1.8,311.0,82.07499984516129,0.0,311.0,0.0
1.9000000000000001,311.0,82.69999960816327,0.0,311.0,0.0
2.0,311.0,83.0,0.0,311.0,0.0
2.1,311.0,83.0,0.0,311.0333333098901,0.03333330989011074
2.2,311.0333333098901,82.96666669010989,0.0,311.3111108923077,0.27777758241757056
2.3000000000000003,311.3111108923077,82.6888891076923,0.0,311.58888859325845,0.2777777009507645
2.4000000000000004,311.58888859325845,82.41111140674157,0.0,311.8666665707865,0.27777797752804645
2.5,311.8666665707865,82.13333342921348,0.0,312.0,0.13333342921350777
2.6,312.0,81.675,0.0,312.0,0.0
2.7,312.0,81.05,0.0,312.0,0.0
2.8000000000000003,312.0,80.08,0.0,312.0,0.0
2.9000000000000004,312.0,79.08000056888889,0.0,312.0,0.0
3.0,312.0,80.15,0.0,312.0,0.0
3.1,312.0,83.08000705939396,0.0,312.0,0.0
3.2,312.0,89.58000285737376,0.0,312.1333335414634,0.1333335414634007
3.3000000000000003,312.1333335414634,92.79999812682925,0.0,312.550000364557,0.4166668230935784
3.4000000000000004,312.550000364557,89.04999671898733,0.0,312.9666666936709,0.416666329113923
3.5,312.9666666936709,85.29999975696202,0.0,313.3285710343381,0.3619043406671949
